N,scor_ijk,scor_jik,scor_kij,scor_kji,scor_ikj,scor_jki,scor_block,timp_ijk,timp_jik,timp_kij,timp_kji,timp_ikj,timp_jki,timp_block,block_size
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.167026,1.285513,1.278124,2.119657,1.763050,1.967353,2.806853,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.283503,1.193518,1.278396,2.234081,1.801364,2.071874,2.889070,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.188457,1.180969,1.261759,2.134056,1.890006,2.035285,2.836892,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.181684,1.330102,1.242873,2.255567,1.921727,2.063589,2.782814,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.221532,1.180896,1.278837,2.093541,1.933328,1.981534,2.802507,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.120722,1.165084,1.212367,2.025628,1.797601,1.950902,2.670136,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.190693,1.289658,1.339496,2.511431,2.089579,2.504778,3.214862,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.160203,1.321061,1.258408,2.341444,1.871688,1.942093,2.651842,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.098050,1.254992,1.232320,2.040388,1.775281,1.932450,2.702714,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.157898,1.296948,1.210590,2.081641,1.844562,2.026410,2.728114,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.217196,1.313440,1.202406,2.116453,1.913018,2.108308,2.852419,128
512,536084479,803471361,137706077187,274608160771,137438168063,274340773889,1347583783,1.144613,1.288809,1.245878,2.326328,1.782319,2.594448,3.324261,128
