N,scor_ijk,scor_jik,scor_kij,scor_kji,scor_ikj,scor_jki,scor_block,timp_ijk,timp_jik,timp_kij,timp_kji,timp_ikj,timp_jki,timp_block,block_size
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.863059,1.306077,1.116301,2.586317,1.220832,1.887041,2.705667,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.843537,1.323543,1.130547,2.539526,1.267812,1.858890,2.659502,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.846689,1.330705,1.092329,2.575287,1.222849,1.858704,2.667162,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.844496,1.327884,1.106726,2.559548,1.228276,1.829841,2.639604,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.851949,1.318861,1.250367,1.968050,1.348947,1.948703,2.643529,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.875825,1.347459,1.273989,1.967007,1.335069,1.944965,2.634704,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.863041,1.391201,1.246141,1.966937,1.267494,1.952360,2.637753,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.848314,1.436812,1.237428,1.974491,1.302763,1.945438,2.625513,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.863511,1.431860,1.258377,1.959974,1.289123,1.944725,2.625384,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.862598,1.439055,1.248695,1.956768,1.275419,1.917623,2.594989,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.842790,1.489490,1.225092,1.957322,1.244794,1.909802,2.585655,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.841731,1.470671,1.230543,1.944809,1.231314,1.907101,2.578178,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.838797,1.410596,1.241322,1.927056,1.211682,1.877659,2.552179,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.840624,1.342440,1.282585,1.924584,1.236081,1.897759,2.649971,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.838683,1.321284,1.229088,2.021305,1.425392,1.877114,2.580981,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.893544,1.380104,1.198380,1.944656,1.414749,1.921368,2.611846,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.895059,1.381946,1.176878,1.922675,1.427082,2.090319,2.782782,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.962918,1.361130,1.117097,1.978253,1.346523,2.069261,2.765763,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.916634,1.388805,1.109853,1.991810,1.348181,2.280122,2.944160,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.887821,1.368172,1.151036,1.949590,1.363902,2.187258,2.858180,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.882539,1.386012,1.163878,2.031042,1.283632,2.138865,2.820804,128
512,137438168063,137706077187,803471361,274340773889,536084479,274608160771,1347583783,1.988623,1.361836,1.148423,1.982136,1.258865,2.244938,3.018038,128
