N,scor_ijk,scor_jik,scor_kij,scor_kji,scor_ikj,scor_jki,scor_block,timp_ijk,timp_jik,timp_kij,timp_kji,timp_ikj,timp_jki,timp_block,block_size
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.756166,1.766320,1.190189,1.828997,1.378293,1.312788,2.038640,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.735200,1.761645,1.242770,1.827562,1.320034,1.290397,1.971269,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.776216,1.752763,1.109000,1.775102,1.312026,1.256579,2.064480,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.772172,1.759293,1.103451,1.778249,1.364382,1.252830,2.033283,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.760799,1.774848,1.097717,1.772055,1.311914,1.252217,2.052591,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.762630,1.756975,1.188214,1.759393,1.188426,1.256198,2.059172,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.731908,1.783138,1.107654,1.731524,1.218772,1.239423,1.915843,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.752176,1.763063,1.241388,1.723796,1.264111,1.307597,2.007834,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.808693,1.865876,1.151888,1.700234,1.296888,1.250591,2.036727,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.828835,1.820833,1.180063,1.747382,1.242878,1.233823,2.030306,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.719899,1.883719,1.235119,1.742256,1.243879,1.216329,1.909799,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.739584,1.839201,1.149142,1.691431,1.250131,1.228395,1.923146,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.819654,1.929302,1.176371,2.003607,1.412237,1.339265,2.087829,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.872294,1.940674,1.169292,1.939779,1.402229,1.314449,2.075629,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.837505,1.864027,1.100970,1.817709,1.252720,1.316392,2.128640,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.837782,1.953003,1.265208,1.960292,1.399424,1.311298,2.026286,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.994557,2.000096,1.139437,1.930058,1.396342,1.356895,2.071799,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.820430,1.830292,1.146690,1.841596,1.408645,1.324658,2.023027,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.830607,1.993099,1.142952,1.820899,1.209930,1.272684,1.984096,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.965145,1.852978,1.183827,1.906245,1.300667,1.352682,2.068034,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.978685,1.834892,1.158576,2.039154,1.310482,1.450213,2.237260,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.889318,1.933541,1.108918,1.796555,1.275864,1.363816,2.194342,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.772231,1.808178,1.102999,1.815862,1.339585,1.378975,2.119312,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.950988,2.182414,1.216387,1.868468,1.323988,1.294351,2.068834,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.993456,1.861793,1.112942,1.892050,1.285360,1.336997,2.050471,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.871119,1.971525,1.096963,1.900846,1.296160,1.308560,2.105703,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.749133,1.985221,1.125644,1.804022,1.197609,1.338319,2.078701,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.836206,1.890349,1.216959,1.878282,1.175796,1.292963,1.974625,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.773691,1.792580,1.209380,1.993424,1.209859,1.258533,1.945126,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.794272,1.824207,1.275928,1.900384,1.123805,1.273691,1.965651,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.916809,1.838184,1.305462,1.885717,1.193897,1.286012,1.983977,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.897494,1.781506,1.261039,1.820612,1.126907,1.283492,1.965800,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.899066,1.860592,1.110913,1.856686,1.294191,1.312880,2.111845,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.887571,1.942068,1.086107,1.818219,1.353087,1.277815,1.967068,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.862157,1.844501,1.196647,1.889567,1.433413,1.317709,2.072507,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.817620,1.824811,1.209814,1.874458,1.212102,1.260291,2.084976,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.834349,1.923646,1.232948,1.850839,1.232078,1.239896,1.962507,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.853914,1.855656,1.113688,1.821065,1.185039,1.270109,1.967918,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.807882,1.856416,1.107644,1.836592,1.212784,1.264686,1.946570,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.801301,1.773819,1.179496,1.810305,1.291079,1.267766,1.960100,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.791149,1.796469,1.217579,1.852173,1.256635,1.327777,2.025786,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.864802,1.851989,1.238811,1.893386,1.247586,1.336764,2.053143,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.864074,1.850611,1.259656,1.825251,1.215138,1.272834,2.047987,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.778185,1.858799,1.229318,1.810097,1.273400,1.295467,1.993766,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.870875,1.873254,1.164391,1.918418,1.200220,1.361262,2.054723,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.879865,1.748111,1.098918,1.857994,1.181530,1.327620,2.071396,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.899188,1.838620,1.168306,1.842540,1.372801,1.307148,2.094383,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.784972,1.864000,1.106908,1.899435,1.388981,1.369294,2.065070,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.829721,1.889311,1.263090,1.889600,1.171598,1.296201,1.993182,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.795897,1.963589,1.196356,1.791797,1.214003,1.242480,2.046011,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.842323,1.820564,1.186445,1.830895,1.220966,1.247643,2.048711,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.916915,1.853449,1.198164,1.797593,1.221356,1.298772,2.017601,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.824930,1.908369,1.189919,1.905502,1.242891,1.249423,1.943171,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.813520,1.833984,1.086064,1.954842,1.184944,1.252338,1.934606,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.789995,1.892952,1.074861,1.809725,1.246472,1.289593,2.049998,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.726430,1.768952,1.058179,1.907186,1.224435,1.354383,2.092276,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.888767,1.790283,1.124189,1.844465,1.214824,1.291188,1.987019,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.749934,1.841180,1.096490,1.839749,1.263209,1.317367,1.994494,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.921034,1.920225,1.192410,1.903015,1.365557,1.310490,2.072788,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.917577,1.919738,1.208288,1.870321,1.351577,1.310935,2.075621,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.808547,1.918760,1.123640,1.834202,1.251747,1.365402,2.062390,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.822004,1.996317,1.100043,1.918885,1.364319,1.299448,2.063077,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.936102,1.928826,1.171092,1.781437,1.225582,1.297641,1.982563,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.919326,1.969997,1.175229,1.899693,1.316263,1.306044,2.059077,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.916570,1.837997,1.188851,1.809889,1.342110,1.287203,2.072290,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.962469,1.933891,1.215979,1.919922,1.290058,1.275079,1.965709,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.907253,1.927147,1.076134,1.831362,1.232629,1.313195,2.060384,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.816332,1.908623,1.127086,1.877108,1.290076,1.247934,1.927994,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.753840,1.830048,1.122827,1.785907,1.278209,1.314367,1.980800,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.693510,1.733954,1.150638,1.888979,1.246276,1.314516,2.003205,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.821175,1.747900,1.143453,1.824932,1.332345,1.338549,2.029545,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.797874,1.831205,1.253909,1.902486,1.136711,1.272971,1.961001,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.883432,1.793175,1.293274,1.892444,1.108416,1.289119,1.989348,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.882900,1.908245,1.201245,1.892439,1.239834,1.319474,2.096754,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.784905,1.752288,1.116084,1.914462,1.349308,1.326233,2.069016,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.808135,1.878723,1.161329,1.862741,1.242257,1.314813,2.037629,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.849628,1.916381,1.188276,1.888221,1.260423,1.422603,2.292272,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.997691,1.855985,1.086648,1.781765,1.248547,1.260276,2.075693,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.759288,1.935720,1.172956,1.769035,1.299167,1.309561,2.144004,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.902034,2.022328,1.084133,1.815323,1.300854,1.319667,2.110295,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.819184,1.797509,1.105222,1.865135,1.256812,1.344245,2.073474,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.889199,1.940044,1.086584,1.875761,1.415416,1.321793,2.027153,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.810033,1.986797,1.229855,1.965437,1.256738,1.375122,2.084691,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.838598,1.904921,1.196466,1.928727,1.297806,1.328621,2.126383,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.804325,1.962304,1.178846,1.962230,1.361420,1.471365,2.165723,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.869189,1.889829,1.137972,1.887977,1.230418,1.355978,2.043445,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.887066,1.882823,1.162979,1.768209,1.211949,1.330867,2.034651,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.786398,1.792660,1.096022,1.816554,1.208646,1.362078,2.182821,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.885245,1.937470,1.166159,1.827077,1.278711,1.270623,2.064879,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.818804,1.845198,1.069833,1.882691,1.258971,1.317408,2.146658,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.755491,1.795286,1.070005,1.765487,1.257627,1.256362,1.946199,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.787208,1.832956,1.206884,1.881360,1.236200,1.275328,2.064166,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.735995,1.787381,1.201823,1.906899,1.220871,1.283694,2.094545,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.831890,1.908875,1.315343,1.826993,1.306752,1.255139,2.019178,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.800939,1.849216,1.250401,1.891318,1.408159,1.270836,1.948841,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.807123,1.820285,1.103265,1.923026,1.273586,1.309956,2.002549,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.891238,1.921262,1.076525,1.816943,1.374594,1.264183,2.080241,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.785608,1.811743,1.127372,1.896474,1.258214,1.347899,2.020642,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.830457,1.915028,1.213364,1.863694,1.352606,1.330417,2.020961,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.804508,1.839367,1.266349,1.827658,1.205145,1.327836,2.095526,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.824523,1.834497,1.251998,1.832066,1.199945,1.272370,2.087077,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.750649,1.818941,1.096564,1.836792,1.369565,1.315473,2.001455,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.882849,1.952425,1.158783,1.795536,1.242574,1.308024,1.987908,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.910095,1.950085,1.228731,1.788680,1.409127,1.326036,2.043367,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.847003,1.903372,1.206991,1.959191,1.272911,1.252249,2.039831,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.922755,1.986480,1.235278,1.829077,1.360439,1.345422,2.062937,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.854753,1.979941,1.083916,1.825026,1.304597,1.285812,1.971561,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.832301,1.826557,1.146905,1.808071,1.329463,1.297465,2.035895,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.838074,1.767055,1.205357,1.830787,1.395996,1.277528,1.953416,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.758480,1.761869,1.257576,1.811538,1.191763,1.314616,2.012594,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.770539,1.825593,1.278528,1.926240,1.247826,1.319908,2.144537,128
512,274340773889,274608160771,536084479,137438168063,803471361,137706077187,1347583783,1.877371,1.771743,1.144471,1.805153,1.133459,1.369359,2.066835,128

